1810,9
1811,1
1812,8
1813,9
1814,2
1815,3
1816,7
1817,9
1818,5
1819,3
1820,5
1821,5
1822,0
1823,5
1824,5
1825,5
1826,0
1827,9
1828,8
1829,3
1830,3
1831,2
1832,5
1833,3
1834,1
1835,8
1836,3
1837,8
1838,9
1839,0
1840,9
1841,8
1842,5
1843,3
1844,9
1845,1
1846,2
1847,5
1848,3
1849,5
1850,2
1851,7
1852,5
1853,9
1854,8
1855,1
1856,0
1857,2
1858,0
1859,7
1860,9
1861,1
1862,5
1863,3
1864,3
1865,7
1866,9
1867,3
1868,5
1869,8
1870,5
1871,0
1872,2
1873,5
1874,8
1875,5
1876,2
1877,2
1878,0
1879,2
1880,3
1881,7
1882,1
1883,5
1884,5
1885,9
1886,1
1887,5
1888,1
1889,3
1890,8
1891,9
1892,5
1893,3
1894,2
1895,8
1896,2
1897,3
1898,8
1899,5
1900,2
1901,2
1902,2
1903,1
1904,1
1905,8
1906,1
1907,3
1908,2
1909,3
1910,1
1911,8
1912,8
1913,2
1914,2
1915,5
1916,3
1917,5
1918,2
1919,9
1920,2
1921,5
1922,2
1923,0
1924,3
1925,8
1926,3
1927,3
1928,5
1929,5
1930,1
1931,5
1932,5
1933,8
1934,5
1935,8
1936,1
1937,3
1938,5
1939,5
1940,3
1941,8
1942,1
1943,3
1944,0
1945,5
1946,5
1947,8
1948,5
1949,9
1950,0
1951,1
1952,8
1953,8
1954,2
1955,0
1956,3
1957,5
1958,7
1959,7
1960,3
1961,2
1962,2
1963,2
1964,3
1965,3
1966,3
1967,5
1968,7
1969,8
1970,5
1971,7
1972,5
1973,5
1974,2
1975,9
1976,1
1977,0
1978,0
1979,8
1980,5
1981,2
1982,5
1983,5
1984,0
1985,0
1986,5
1987,8
1988,2
1989,3
1990,5
1991,5
1992,2
1993,5
1994,5
1995,5
1996,5
1997,7
1998,5
1999,5
2000,5
2001,1
2002,5
2003,2
2004,8
2005,1
2006,8
2007,3
2008,0
2009,2
2010,2
2011,7
2012,5
2013,2
2014,8
2015,2
2016,5
2017,3
2018,5
2019,7
2020,7
2021,2
2022,3
2023,7
2024,1
2025,2
2026,0
2027,3
2028,3
2029,5
2030,1
2031,0
2032,3
2033,3
2034,1
2035,5
2036,1
2037,2
2038,5
2039,3
2040,2
2041,5
2042,5
2043,3
2044,3
2045,0
2046,3
2047,7
2048,5
2049,5
2050,8
2051,8
2052,5
2053,1
2054,3
2055,9
2056,5
2057,5
2058,7
2059,5
2060,3
2061,2
2062,0
2063,3
2064,5
2065,9
2066,5
2067,9
2068,5
2069,5
2070,3
2071,3
2072,5
2073,3
2074,5
2075,1
2076,7
2077,1
2078,5
2079,1
2080,8
2081,0
2082,2
2083,5
2084,3
2085,1
2086,3
2087,7
2088,3
2089,3
2090,9
2091,9
2092,0
2093,1
2094,5
2095,3
2096,8
2097,5
2098,5
2099,8
2100,5
2101,8
2102,3
2103,3
2104,3
2105,5
2106,5
2107,9
2108,3
2109,5
2110,2
2111,5
2112,1
2113,7
2114,2
2115,3
2116,5
2117,3
2118,1
2119,9
2120,5
2121,5
2122,8
2123,2
2124,2
2125,9
2126,9
2127,1
2128,3
2129,1
2130,9
2131,9
2132,7
2133,5
2134,8
2135,8
2136,0
2137,5
2138,2
2139,7
2140,3
2141,2
2142,7
2143,1
2144,3
2145,9
2146,5
2147,3
2148,1
2149,3
2150,5
2151,5
2152,3
2153,0
2154,8
2155,5
2156,3
2157,5
2158,7
2159,1
2160,5
2161,3
2162,8
2163,2
2164,9
2165,3
2166,5
2167,7
2168,5
2169,2
2170,1
2171,8
2172,5
2173,5
2174,3
2175,7
2176,8
2177,7
2178,0
2179,3
2180,5
2181,3
2182,5
2183,3
2184,5
2185,8
2186,5
2187,5
2188,2
2189,3
2190,3
2191,2
2192,5
2193,3
2194,1
2195,5
2196,0
2197,5
2198,3
2199,5
2200,5
2201,1
2202,8
2203,8
2204,9
2205,5
2206,3
2207,3
2208,1
2209,2
2210,1
2211,5
2212,1
2213,8
2214,0
2215,0
2216,9
2217,2
2218,2
2219,7
2220,9
2221,2
2222,9
2223,2
2224,7
2225,2
2226,5
2227,0
2228,8
2229,9
2230,7
2231,1
2232,1
2233,5
2234,7
2235,1
2236,3
2237,1
2238,2
2239,7
2240,5
2241,3
2242,2
2243,5
2244,2
2245,2
2246,5
2247,8
2248,0
2249,2
2250,2
2251,3
2252,3
2253,0
2254,2
2255,3
2256,2
2257,5
2258,5
2259,3
2260,0
2261,9
2262,2
2263,5
2264,9
2265,0
2266,2
2267,5
2268,2
2269,9
2270,5
2271,2
2272,1
2273,2
2274,3
2275,5
2276,5
2277,3
2278,3
2279,5
2280,2
2281,5
2282,5
2283,7
2284,0
2285,5
2286,3
2287,0
2288,9
2289,5
2290,7
2291,2
2292,1
2293,8
2294,3
2295,7
2296,3
2297,5
2298,5
2299,3
2300,2
2301,5
2302,5
2303,0
2304,5
2305,3
2306,8
2307,3
2308,9
2309,5
2310,5
2311,2
2312,0
2313,2
2314,5
2315,0
2316,2
2317,0
2318,3
2319,2
2320,5
2321,5
2322,5
2323,2
2324,3
2325,7
2326,3
2327,5
2328,2
2329,8
2330,3
2331,8
2332,5
2333,5
2334,3
2335,7
2336,5
2337,3
2338,5
2339,2
2340,2
2341,8
2342,8
2343,2
2344,9
2345,3
2346,7
2347,8
2348,8
2349,2
2350,5
2351,1
2352,8
2353,3
2354,7
2355,5
2356,5
2357,5
2358,9
2359,0
2360,5
2361,8
2362,8
2363,5
2364,5
2365,2
2366,5
2367,5
2368,1
2369,0
2370,7
2371,5
2372,2
2373,3
2374,5
2375,5
2376,0
2377,3
2378,2
2379,5
2380,5
2381,8
2382,5
2383,9
2384,0
2385,5
2386,2
2387,5
2388,5
2389,5
2390,3
2391,7
2392,0
2393,3
2394,9
2395,5
2396,5
2397,5
2398,8
2399,5
2400,2
2401,7
2402,5
2403,7
2404,2
2405,5
2406,7
2407,7
2408,3
2409,5
2410,2
2411,8
2412,1
2413,5
2414,1
2415,5
2416,5
2417,3
2418,9
2419,7
2420,2
2421,8
2422,3
2423,2
2424,1
2425,0
2426,3
2427,2
2428,5
2429,2
2430,2
2431,3
2432,3
2433,9
2434,7
2435,8
2436,8
2437,3
2438,2
2439,2
2440,1
2441,5
2442,0
2443,2
2444,5
2445,5
2446,2
2447,2
2448,7
2449,2
2450,2
2451,2
2452,8
2453,5
2454,5
2455,2
2456,7
2457,3
2458,3
2459,1
2460,5
2461,5
2462,5
2463,5
2464,1
2465,5
2466,7
2467,8
2468,5
2469,8
2470,3
2471,8
2472,7
2473,2
2474,3
2475,2
2476,2
2477,3
2478,2
2479,2
2480,2
2481,2
2482,3
2483,7
2484,0
2485,5
2486,2
2487,2
2488,5
2489,8
2490,5
2491,2
2492,1
2493,8
2494,5
2495,8
2496,5
2497,3
2498,2
2499,3
2500,7
2501,5
2502,8
2503,3
2504,8
2505,0
2506,8
2507,5
2508,2
2509,5
2510,3
2511,0
2512,0
2513,0
2514,7
2515,3
2516,7
2517,7
2518,3
2519,2
2520,2
2521,2
2522,3
2523,2
2524,3
2525,7
2526,3
2527,5
2528,3
2529,2
2530,2
2531,1
2532,3
2533,2
2534,5
2535,9
2536,9
2537,3
2538,9
2539,5
2540,2
2541,9
2542,0
2543,2
2544,5
2545,9
2546,5
2547,7
2548,3
2549,2
2550,3
2551,3
2552,5
2553,2
2554,7
2555,1
2556,3
2557,5
2558,5
2559,0
2560,0
2561,8
2562,3
2563,0
2564,0
2565,2
2566,1
2567,1
2568,7
2569,8
2570,1
2571,2
2572,5
2573,8
2574,9
2575,5
2576,7
2577,8
2578,2
2579,3
2580,5
2581,1
2582,2
2583,2
2584,5
2585,5
2586,5
2587,5
2588,5
2589,2
2590,3
2591,0
2592,5
2593,5
2594,5
2595,0
2596,2
2597,0
2598,5
2599,3
2600,7
2601,2
2602,1
2603,7
2604,3
2605,2
2606,5
2607,3
2608,5
2609,3
2610,7
2611,3
2612,9
2613,2
2614,8
2615,8
2616,8
2617,9
2618,0
2619,8
2620,0
2621,8
2622,1
2623,9
2624,2
2625,7
2626,1
2627,5
2628,5
2629,2
2630,5
2631,0
2632,0
2633,1
2634,8
2635,5
2636,5
2637,1
2638,2
2639,5
2640,1
2641,3
2642,5
2643,1
2644,3
2645,0
2646,5
2647,8
2648,5
2649,3
2650,7
2651,5
2652,1
2653,7
2654,5
2655,2
2656,5
2657,2
2658,7
2659,8
2660,5
2661,3
2662,0
2663,1
2664,8
2665,1
2666,8
2667,2
2668,2
2669,5
2670,2
2671,0
2672,3
2673,8
2674,2
2675,5
2676,2
2677,2
2678,3
2679,3
2680,2
2681,8
2682,5
2683,5
2684,5
2685,2
2686,1
2687,8
2688,3
2689,3
2690,9
2691,2
2692,2
2693,7
2694,5
2695,3
2696,1
2697,2
2698,7
2699,5
2700,5
2701,1
2702,5
2703,5
2704,1
2705,3
2706,2
2707,9
2708,5
2709,3
2710,1
2711,7
2712,2
2713,3
2714,5
2715,3
2716,5
2717,3
2718,8
2719,3
2720,1
2721,5
2722,9
2723,8
2724,8
2725,5
2726,2
2727,8
2728,2
2729,5
2730,3
2731,5
2732,5
2733,2
2734,5
2735,3
2736,3
2737,3
2738,5
2739,2
2740,2
2741,5
2742,0
2743,5
2744,5
2745,9
2746,2
2747,0
2748,5
2749,2
2750,3
2751,9
2752,5
2753,2
2754,3
2755,5
2756,2
2757,3
2758,3
2759,8
2760,3
2761,2
2762,2
2763,9
2764,3
2765,9
2766,3
2767,3
2768,5
2769,8
2770,2
2771,3
2772,8
2773,7
2774,2
2775,3
2776,3
2777,7
2778,2
2779,3
2780,1
2781,1
2782,5
2783,1
2784,3
2785,5
2786,7
2787,5
2788,1
2789,2
2790,5
2791,3
2792,3
2793,3
2794,5
2795,3
2796,3
2797,5
2798,3
2799,5
2800,0
2801,5
2802,5
2803,8
2804,5
2805,5
2806,3
2807,1
2808,3
2809,2
2810,0
2811,2
2812,3
2813,2
2814,2
2815,5
2816,5
2817,2
2818,1
2819,0
2820,3
2821,3
2822,8
2823,8
2824,7
2825,1
2826,3
2827,5
2828,5
2829,0
2830,8
2831,8
2832,8
2833,5
2834,2
2835,5
2836,9
2837,1
2838,5
2839,5
2840,5
2841,3
2842,5
2843,3
2844,5
2845,5
2846,5
2847,2
2848,5
2849,8
2850,3
2851,5
2852,9
2853,2
2854,5
2855,8
2856,9
2857,5
2858,5
2859,2
2860,5
2861,2
2862,5
2863,2
2864,7
2865,9
2866,3
2867,7
2868,3
2869,2
2870,9
2871,5
2872,3
2873,3
2874,3
2875,2
2876,3
2877,7
2878,9
2879,5
2880,5
2881,5
2882,5
2883,5
2884,5
2885,0
2886,8
2887,0
2888,0
2889,1
2890,2
2891,8
2892,9
2893,2
2894,3
2895,9
2896,3
2897,2
2898,8
2899,5
2900,3
2901,1
2902,1
2903,5
2904,3
2905,8
2906,8
2907,3
2908,5
2909,9
2910,7
2911,2
2912,2
2913,9
2914,5
2915,2
2916,5
2917,3
2918,3
2919,8
2920,2
2921,2
2922,8
2923,3
2924,5
2925,9
2926,3
2927,5
2928,2
2929,0
2930,8
2931,5
2932,5
2933,5
2934,2
2935,3
2936,8
2937,3
2938,1
2939,5
2940,9
2941,8
2942,2
2943,8
2944,2
2945,9
2946,0
2947,5
2948,3
2949,5
2950,8
2951,9
2952,8
2953,9
2954,5
2955,5
2956,3
2957,1
2958,5
2959,7
2960,2
2961,3
2962,5
2963,5
2964,2
2965,3
2966,3
2967,2
2968,5
2969,3
2970,0
2971,5
2972,2
2973,2
2974,5
2975,5
2976,3
2977,0
2978,5
2979,5
2980,8
2981,3
2982,5
2983,7
2984,7
2985,2
2986,7
2987,5
2988,7
2989,5
2990,5
2991,3
2992,1
2993,8
2994,5
2995,5
2996,7
2997,8
2998,5
